CAF119	10/05/2011	0.169	0.186	0.214	NA	NA	14.74	14.82	15.06	NA	NA
CAF119	10/06/2011	0.17	0.148	0.213	NA	NA	13.1	13.97	14.91	NA	NA
CAF119	10/07/2011	0.172	0.186	0.212	NA	NA	12.21	13.95	14.66	NA	NA
CAF119	10/08/2011	0.172	0.186	0.212	NA	NA	11.94	13.54	14.36	NA	NA
CAF119	10/09/2011	0.173	0.185	0.211	NA	NA	12.14	13.24	14.1	NA	NA
CAF119	10/10/2011	0.173	0.185	0.211	NA	NA	12.16	13.08	13.89	NA	NA
CAF119	10/11/2011	0.173	0.185	0.21	NA	NA	11.97	12.92	13.72	NA	NA
CAF119	10/12/2011	0.173	0.185	0.21	NA	NA	11.61	12.75	13.55	NA	NA
CAF119	10/13/2011	0.172	0.184	0.21	NA	NA	11.37	12.53	13.42	NA	NA
CAF119	10/14/2011	0.173	0.184	0.21	NA	NA	11.57	12.39	13.26	NA	NA
CAF119	10/15/2011	0.173	0.184	0.209	NA	NA	11.74	12.3	13.14	NA	NA
CAF119	10/16/2011	0.173	0.184	0.209	NA	NA	11.65	12.3	13.06	NA	NA
CAF119	10/17/2011	0.172	0.183	0.209	NA	NA	10.78	12.15	12.97	NA	NA
CAF119	10/18/2011	0.172	0.183	0.209	NA	NA	10.53	11.86	12.83	NA	NA
CAF119	10/19/2011	0.172	0.183	0.209	NA	NA	10.61	11.66	12.65	NA	NA
CAF119	10/20/2011	0.172	0.183	0.208	NA	NA	10.75	11.58	12.53	NA	NA
CAF119	10/21/2011	0.172	0.182	0.208	NA	NA	11.1	11.57	12.42	NA	NA
CAF119	10/22/2011	0.172	0.183	0.208	NA	NA	11.25	11.6	12.4	NA	NA
CAF119	10/23/2011	0.173	0.183	0.208	NA	NA	11.42	11.6	12.35	NA	NA
CAF119	10/24/2011	0.172	0.182	0.208	NA	NA	11.24	11.7	12.3	NA	NA
CAF119	10/25/2011	0.172	0.182	0.208	NA	NA	10	11.51	12.3	NA	NA
CAF119	10/26/2011	0.171	0.181	0.207	NA	NA	8.9	11.12	12.17	NA	NA
CAF119	10/27/2011	0.17	0.181	0.207	NA	NA	8.51	10.65	11.94	NA	NA
CAF119	10/28/2011	0.17	0.18	0.207	NA	NA	7.98	10.31	11.7	NA	NA
CAF119	10/29/2011	0.171	0.18	0.206	NA	NA	8.3	10.03	11.48	NA	NA
CAF119	10/30/2011	0.171	0.18	0.206	NA	NA	8.3	9.96	11.32	NA	NA
CAF119	10/31/2011	0.171	0.179	0.206	NA	NA	8.84	9.9	11.19	NA	NA
CAF119	11/01/2011	0.17	0.179	0.206	NA	NA	7.76	9.85	11.1	NA	NA
CAF119	11/02/2011	0.17	0.179	0.206	NA	NA	6.78	9.52	10.98	NA	NA
CAF119	11/03/2011	0.17	0.178	0.205	NA	NA	6.53	9.12	10.77	NA	NA
CAF119	11/04/2011	0.17	0.178	0.205	NA	NA	6.6	8.87	10.55	NA	NA
CAF119	11/05/2011	0.169	0.178	0.205	NA	NA	5.75	8.65	10.36	NA	NA
CAF119	11/06/2011	0.169	0.177	0.204	NA	NA	5.34	8.3	10.16	NA	NA
CAF119	11/07/2011	0.169	0.177	0.204	NA	NA	5.01	8.01	9.93	NA	NA
CAF119	11/08/2011	0.169	0.177	0.204	NA	NA	4.98	7.72	9.72	NA	NA
CAF119	11/09/2011	0.169	0.176	0.203	NA	NA	5.35	7.6	9.54	NA	NA
CAF119	11/10/2011	0.169	0.176	0.203	NA	NA	5.42	7.59	9.4	NA	NA
CAF119	11/11/2011	0.169	0.177	0.203	NA	NA	5.42	7.5	9.3	NA	NA
CAF119	11/12/2011	0.17	0.195	0.203	NA	NA	5.19	7.41	9.2	NA	NA
CAF119	11/13/2011	0.175	0.198	0.203	NA	NA	4.73	7.18	9.07	NA	NA
CAF119	11/14/2011	0.18	0.196	0.202	NA	NA	4.93	7	8.94	NA	NA
CAF119	11/15/2011	0.181	0.194	0.202	NA	NA	4.48	6.97	8.83	NA	NA
