CAF035	11/13/2010	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF035	11/14/2010	0.233	0.247	0.214	0.233	0.271	6.41	8.29	9.34	10.2	11.6
CAF035	11/15/2010	0.234	0.247	0.214	0.233	0.27	6.91	8.2	9.33	10.09	11.56
CAF035	11/16/2010	0.245	0.248	0.214	0.233	0.271	7.41	8.21	9.17	9.97	11.47
CAF035	11/17/2010	0.252	0.25	0.215	0.234	0.275	7.15	8.3	9.2	9.89	11.39
CAF035	11/18/2010	0.266	0.25	0.215	0.233	0.274	6.77	8.19	9.13	9.8	11.3
CAF035	11/19/2010	0.276	NA	0.215	0.233	0.274	5.86	7.99	9.05	9.74	11.22
CAF035	11/20/2010	0.267	NA	0.215	0.233	0.274	5.18	7.65	8.87	9.66	11.17
CAF035	11/21/2010	0.259	NA	0.215	0.233	0.274	4.62	7.27	8.65	9.55	11.1
CAF035	11/22/2010	0.256	NA	0.214	0.233	0.273	4.26	6.91	8.4	9.41	11
CAF035	11/23/2010	0.256	NA	0.214	0.233	0.273	4.07	6.61	8.17	9.25	10.92
CAF035	11/24/2010	0.257	0.248	0.214	0.232	0.272	3.93	6.38	7.97	9.1	10.81
CAF035	11/25/2010	0.256	NA	0.214	0.232	0.272	3.66	6.2	7.78	8.95	10.71
CAF035	11/26/2010	0.253	NA	0.213	0.232	0.272	3.43	5.99	7.62	8.78	10.59
CAF035	11/27/2010	0.251	NA	0.213	0.232	0.271	3.3	5.82	7.45	8.67	10.48
CAF035	11/28/2010	0.251	NA	0.213	0.232	0.271	3.3	5.67	7.31	8.54	10.38
CAF035	11/29/2010	0.254	NA	0.213	0.231	0.27	3.4	5.57	7.17	8.42	10.28
CAF035	11/30/2010	0.256	NA	0.213	0.231	0.269	3.34	5.49	7.06	8.3	10.17
CAF035	12/01/2010	0.258	NA	0.213	0.231	0.269	3.3	5.4	6.96	8.19	10.07
CAF035	12/02/2010	0.287	NA	0.213	0.231	0.268	3.2	5.31	6.87	8.09	9.97
CAF035	12/03/2010	0.291	0.248	0.213	0.23	0.268	3.2	5.2	6.76	8	9.88
CAF035	12/04/2010	0.286	NA	0.213	0.23	0.267	3.2	5.1	6.66	7.9	9.79
CAF035	12/05/2010	0.279	NA	0.212	0.23	0.267	3.13	5.03	6.58	7.8	9.7
CAF035	12/06/2010	0.275	NA	0.212	0.23	0.267	3.1	4.96	6.5	7.71	9.57
CAF035	12/07/2010	0.273	NA	0.212	0.23	0.266	3.1	4.89	6.39	7.63	9.53
CAF035	12/08/2010	0.295	NA	0.344	0.23	0.265	2.95	4.67	6.1	7.55	9.45
CAF035	12/09/2010	0.308	NA	0.338	0.231	0.265	2.8	4.5	6	7.39	9.37
CAF035	12/10/2010	0.309	0.36	0.34	0.385	0.264	2.92	4.45	5.87	7.26	9.29
CAF035	12/11/2010	0.296	0.359	0.313	0.32	0.264	2.97	4.57	5.9	7.17	9.2
CAF035	12/12/2010	0.33	0.366	0.344	0.305	0.263	2.99	4.52	5.88	7.1	9.1
CAF035	12/13/2010	0.326	0.365	0.329	0.292	0.263	3.97	4.56	5.8	7	9.02
CAF035	12/14/2010	0.334	0.368	0.349	0.345	0.262	4.64	4.79	5.81	6.91	8.95
CAF035	12/15/2010	0.31	0.364	0.325	0.345	0.262	4.17	5.04	5.94	6.9	8.88
CAF035	12/16/2010	0.301	0.362	0.318	0.322	0.262	3.63	5.04	6	6.9	8.8
CAF035	12/17/2010	0.295	0.354	0.314	0.31	0.262	3.14	4.92	6	6.9	8.76
CAF035	12/18/2010	0.289	0.358	0.311	0.3	0.261	2.8	4.75	5.91	6.8	8.7
CAF035	12/19/2010	0.285	0.356	0.309	0.293	0.261	2.62	4.58	5.81	6.75	8.65
CAF035	12/20/2010	0.281	0.355	0.306	0.288	0.261	2.5	4.44	5.65	6.67	8.6
CAF035	12/21/2010	0.28	0.354	0.305	0.284	0.261	2.46	4.33	5.57	6.59	8.5
CAF035	12/22/2010	0.279	0.353	0.303	0.281	0.26	2.4	4.22	5.48	6.5	8.44
CAF035	12/23/2010	0.279	0.352	0.302	0.278	0.26	2.4	4.16	5.39	6.4	8.37
